student_id,interaction_order,is_correct,time_taken,attempt_count,hint_count
49,5,0,0.619,1,0
49,6,0,0.682,2,3
49,7,0,0.549,1,2
49,8,1,0.924,3,0
49,9,0,0.622,2,0
49,10,0,0.921,3,3
49,11,0,0.881,2,1
49,12,1,0.909,3,3
49,13,1,0.801,1,1
49,14,0,0.654,3,3
49,15,0,0.853,1,0
49,16,0,0.943,3,3
49,17,1,0.908,2,0
50,0,0,0.501,1,1
50,1,0,0.372,2,2
50,2,1,0.531,2,0
50,3,0,0.45,2,1
50,4,1,0.434,2,1
50,5,1,0.416,1,2
50,6,0,0.246,1,1
50,7,1,0.391,2,1
50,8,1,0.27,1,0
50,9,0,0.677,1,1
50,10,1,0.331,2,0
50,11,1,0.485,2,0
50,12,1,0.242,1,0
50,13,0,0.699,2,2
50,14,1,0.293,2,1
50,15,1,0.529,1,0
50,16,1,0.387,1,0
50,17,0,0.377,2,0
50,18,0,0.298,1,0
50,19,1,0.249,2,0
50,20,1,0.559,1,1
50,21,1,0.323,2,0
50,22,1,0.32,1,2
51,0,1,0.297,1,0
51,1,1,0.341,1,0
51,2,1,0.293,1,0
51,3,1,0.326,2,1
51,4,1,0.207,1,0
51,5,0,0.347,2,0
51,6,1,0.329,1,0
51,7,1,0.198,2,1
51,8,1,0.281,1,0
51,9,1,0.082,1,1
51,10,1,0.166,1,0
51,11,1,0.151,2,0
51,12,1,0.134,1,1
51,13,1,0.15,1,0
51,14,0,0.293,1,0
51,15,0,0.133,1,0
51,16,1,0.162,1,1
51,17,1,0.255,1,1
51,18,1,0.238,1,1
52,0,1,0.254,1,0
52,1,1,0.28,1,0
52,2,1,0.294,2,0
52,3,0,0.205,1,0
52,4,1,0.268,1,0
52,5,1,0.127,1,1
52,6,1,0.269,1,1
52,7,1,0.324,2,0
52,8,1,0.206,1,0
52,9,1,0.321,2,0
52,10,0,0.172,2,0
52,11,1,0.34,1,1
52,12,1,0.126,1,1
52,13,1,0.273,1,1
52,14,1,0.069,2,0
52,15,1,0.213,1,0
52,16,1,0.184,2,0
52,17,1,0.214,1,1
53,0,1,0.174,1,1
53,1,0,0.152,1,0
53,2,0,0.163,1,0
53,3,1,0.154,2,0
53,4,1,0.291,1,0
53,5,1,0.227,1,0
53,6,1,0.262,1,0
53,7,1,0.339,1,0
53,8,1,0.178,1,0
53,9,1,0.192,2,0
53,10,0,0.341,1,0
53,11,1,0.2,1,1
53,12,0,0.33,1,1
53,13,1,0.243,2,0
53,14,1,0.338,1,0
53,15,1,0.059,2,0
53,16,1,0.198,2,0
53,17,1,0.133,2,0
53,18,1,0.118,1,0
53,19,0,0.187,1,0
53,20,1,0.194,1,1
53,21,0,0.235,1,1
53,22,1,0.141,2,0
53,23,1,0.134,1,1
53,24,0,0.159,1,0
53,25,1,0.107,1,0
53,26,0,0.244,1,0
53,27,1,0.146,1,0
53,28,1,0.199,2,0
54,0,0,0.202,1,0
54,1,0,0.668,1,0
54,2,1,0.283,2,0
54,3,1,0.617,2,0
54,4,0,0.286,2,0
54,5,1,0.45,2,1
54,6,0,0.565,2,1
54,7,0,0.653,2,1
54,8,1,0.559,2,0
54,9,1,0.666,1,2
54,10,0,0.284,1,2
54,11,1,0.493,2,0
54,12,1,0.546,1,2
54,13,1,0.431,1,0
54,14,1,0.649,2,0
54,15,0,0.544,2,0
54,16,1,0.244,2,2
54,17,1,0.258,1,0
54,18,0,0.356,1,0
54,19,0,0.26,1,1
54,20,0,0.366,1,0
54,21,1,0.223,2,2
54,22,0,0.213,2,2
54,23,1,0.431,1,0
54,24,0,0.575,1,2
54,25,0,0.432,2,0
55,0,1,0.117,1,0
55,1,1,0.232,1,0
55,2,1,0.334,1,0
55,3,1,0.144,2,0
55,4,0,0.248,2,0
55,5,0,0.198,1,0
55,6,1,0.094,1,0
55,7,1,0.349,2,0
55,8,1,0.063,1,0
55,9,1,0.193,2,1
55,10,1,0.16,1,1
55,11,1,0.222,1,0
55,12,0,0.174,1,0
56,0,1,0.528,2,1
56,1,0,0.308,2,0
56,2,1,0.569,2,0
56,3,0,0.543,2,1
56,4,0,0.53,1,2
56,5,1,0.65,1,0
56,6,1,0.419,2,0
56,7,1,0.259,2,0
56,8,1,0.34,2,0
56,9,0,0.69,1,0
56,10,1,0.232,2,2
56,11,0,0.361,2,0
56,12,1,0.5,1,0
56,13,0,0.211,2,1
56,14,1,0.278,2,2
56,15,0,0.364,1,1
56,16,0,0.649,1,1
56,17,0,0.329,1,1
56,18,0,0.613,1,0
56,19,0,0.582,1,0
56,20,1,0.236,2,2
56,21,1,0.616,1,2
56,22,0,0.327,1,1
56,23,0,0.527,1,2
56,24,0,0.642,2,1
56,25,0,0.696,2,0
56,26,1,0.247,1,1
56,27,1,0.29,1,0
56,28,1,0.354,1,2
57,0,0,0.732,1,1
57,1,0,0.553,3,1
57,2,0,0.511,1,1
57,3,0,0.939,3,2
57,4,0,0.731,1,2
57,5,0,0.882,3,3
57,6,0,0.749,3,2
57,7,0,0.538,2,1
57,8,0,0.589,2,2
57,9,1,0.794,2,0
57,10,0,0.752,2,2
57,11,1,0.793,1,3
57,12,0,0.614,1,0
57,13,0,0.664,2,2
57,14,1,0.689,3,3
57,15,0,0.689,3,0
57,16,0,0.542,2,1
57,17,0,0.566,2,3
57,18,0,0.957,1,3
57,19,0,0.975,2,1
57,20,1,0.918,1,0
57,21,0,0.86,1,3
57,22,0,0.674,1,1
57,23,0,0.543,1,1
58,0,1,0.447,2,0
58,1,0,0.314,2,1
58,2,1,0.297,2,0
58,3,0,0.574,1,0
58,4,0,0.205,1,2
58,5,1,0.525,1,2
58,6,1,0.376,1,0
58,7,1,0.213,2,0
58,8,1,0.401,1,1
58,9,1,0.324,2,2
59,0,1,0.837,2,2
59,1,0,0.857,2,0
59,2,0,0.86,2,3
59,3,0,0.524,1,0
59,4,1,0.675,2,3
59,5,0,0.611,2,0
59,6,0,0.915,3,1
59,7,0,0.955,3,3
59,8,0,0.951,2,3
59,9,0,0.755,1,3
59,10,0,0.694,2,1
59,11,0,0.688,3,1
59,12,0,0.539,1,2
59,13,0,0.959,2,2
59,14,0,0.9,3,2
59,15,0,0.768,1,3
59,16,0,0.667,2,2
59,17,0,0.573,2,0
59,18,0,0.741,1,3
59,19,0,0.899,2,2
60,0,1,0.248,2,0
60,1,0,0.61,1,0
60,2,1,0.533,1,1
60,3,1,0.297,2,0
60,4,1,0.217,1,0
60,5,0,0.457,1,2
60,6,0,0.437,1,0
60,7,0,0.658,1,1
60,8,1,0.427,2,0
60,9,0,0.345,1,1
60,10,0,0.682,2,1
60,11,1,0.29,2,0
60,12,1,0.211,2,0
60,13,1,0.425,1,1
60,14,1,0.611,1,2
60,15,0,0.633,1,1
60,16,0,0.475,1,1
60,17,0,0.243,1,0
60,18,1,0.573,2,0
60,19,0,0.214,1,2
60,20,0,0.63,1,2
60,21,1,0.413,2,1
60,22,1,0.303,2,0
60,23,1,0.636,2,2
60,24,0,0.667,2,2
61,0,1,0.603,2,1
61,1,1,0.6,1,1
61,2,0,0.266,2,2
61,3,1,0.682,2,0
61,4,0,0.499,2,2
61,5,0,0.543,1,1
61,6,1,0.332,1,0
61,7,0,0.215,2,0
61,8,1,0.68,2,0
61,9,1,0.37,2,1
62,0,0,0.234,1,0
62,1,1,0.339,2,1
62,2,0,0.431,1,1
62,3,0,0.269,1,2
62,4,1,0.601,1,2
62,5,1,0.362,1,0
62,6,1,0.422,2,2
62,7,1,0.443,1,2
62,8,1,0.48,2,2
62,9,0,0.325,1,2
62,10,1,0.531,2,1
62,11,1,0.455,1,0
63,0,1,0.053,1,0
63,1,1,0.238,1,0
63,2,1,0.053,1,0
63,3,1,0.345,1,0
63,4,1,0.308,1,0
63,5,1,0.334,1,0
63,6,1,0.347,1,0
63,7,1,0.191,1,0
63,8,0,0.287,2,0
63,9,1,0.16,1,1
63,10,1,0.059,1,1
63,11,1,0.284,1,0
63,12,1,0.086,1,0
63,13,1,0.132,1,0
63,14,0,0.22,2,1
63,15,1,0.205,1,0
63,16,1,0.163,1,0
63,17,1,0.291,1,1
63,18,0,0.208,1,0
63,19,1,0.311,1,0
63,20,1,0.232,1,0
63,21,1,0.127,1,1
63,22,1,0.195,1,1
63,23,1,0.143,1,0
63,24,1,0.218,1,0
64,0,1,0.616,2,0
64,1,1,0.696,2,1
64,2,0,0.659,2,0
64,3,1,0.268,1,0
64,4,1,0.447,2,0
64,5,1,0.43,1,0
64,6,0,0.583,1,0
64,7,0,0.641,2,2
64,8,1,0.409,1,0
64,9,0,0.357,2,1
64,10,1,0.419,1,0
64,11,0,0.351,2,1
64,12,0,0.689,1,0
64,13,0,0.67,1,0
64,14,1,0.687,1,1
64,15,1,0.403,2,1
64,16,1,0.42,1,0
64,17,0,0.56,2,0
64,18,1,0.306,2,2
64,19,1,0.615,1,0
64,20,0,0.675,1,0
64,21,0,0.687,2,2
64,22,1,0.525,2,1
64,23,1,0.217,1,2
65,0,1,0.055,1,0
65,1,0,0.311,1,0
65,2,1,0.272,2,0
65,3,1,0.078,1,1
65,4,0,0.342,1,0
65,5,1,0.233,1,0
65,6,1,0.227,1,1
65,7,1,0.055,1,0
65,8,1,0.317,1,0
65,9,1,0.188,1,0
65,10,1,0.234,1,0
65,11,1,0.215,1,1
65,12,1,0.302,1,0
65,13,0,0.125,1,0
65,14,1,0.16,1,0
65,15,1,0.318,1,0
65,16,1,0.254,2,0
66,0,1,0.641,1,2
66,1,1,0.233,2,0
66,2,1,0.589,1,2
66,3,1,0.433,2,0
66,4,0,0.677,2,2
66,5,1,0.288,1,2
66,6,0,0.49,2,0
66,7,1,0.285,2,2
66,8,0,0.413,1,0
66,9,1,0.532,1,1
66,10,0,0.329,1,0
66,11,1,0.629,1,1
66,12,1,0.355,2,0
66,13,1,0.395,1,0
66,14,0,0.586,2,2
66,15,1,0.458,2,0
66,16,0,0.429,1,2
67,0,1,0.372,1,1
67,1,0,0.219,1,2
67,2,1,0.598,2,0
67,3,1,0.492,1,1
67,4,0,0.447,1,0
67,5,1,0.668,2,2
67,6,0,0.295,2,1
67,7,1,0.573,2,0
67,8,1,0.519,1,2
67,9,1,0.577,2,1
67,10,0,0.562,1,0
67,11,1,0.533,1,0
67,12,1,0.464,2,1
67,13,1,0.622,2,2
67,14,1,0.685,2,2
68,0,1,0.572,1,0
68,1,0,0.522,1,0
68,2,0,0.603,2,2
68,3,1,0.619,2,0
68,4,1,0.308,2,1
68,5,1,0.389,2,2
68,6,1,0.39,2,0
68,7,0,0.313,1,0
68,8,1,0.37,2,2
68,9,0,0.418,2,0
68,10,1,0.499,2,2
68,11,1,0.42,2,1
68,12,1,0.402,2,1
68,13,1,0.531,1,2
68,14,1,0.536,2,0
68,15,0,0.309,1,0
69,0,1,0.208,2,0
69,1,1,0.101,1,0
69,2,1,0.297,1,0
69,3,1,0.224,1,1
69,4,1,0.271,1,0
69,5,1,0.153,1,0
69,6,1,0.247,1,0
69,7,1,0.119,1,0
69,8,1,0.314,1,0
69,9,0,0.208,2,1
69,10,1,0.341,1,0
69,11,0,0.121,1,0
69,12,1,0.263,1,0
69,13,1,0.159,2,0
69,14,1,0.096,1,0
69,15,1,0.316,2,0
69,16,1,0.248,1,0
70,0,0,0.299,1,0
70,1,1,0.61,2,2
70,2,1,0.413,2,1
70,3,1,0.34,1,0
70,4,1,0.62,1,1
70,5,0,0.516,1,2
70,6,0,0.565,2,2
70,7,0,0.323,2,1
70,8,1,0.354,2,0
70,9,0,0.363,2,2
70,10,1,0.451,2,2
70,11,1,0.272,2,1
70,12,0,0.272,1,2
70,13,0,0.378,2,2
70,14,0,0.215,2,1
70,15,0,0.233,2,1
70,16,1,0.585,1,0
70,17,0,0.446,1,1
70,18,0,0.521,2,0
71,0,0,0.568,2,2
71,1,1,0.587,2,1
71,2,1,0.445,2,1
71,3,0,0.245,2,0
71,4,1,0.458,2,1
71,5,0,0.521,2,1
71,6,1,0.407,1,2
71,7,0,0.353,1,2
71,8,0,0.457,2,0
71,9,0,0.406,2,1
71,10,0,0.591,2,0
71,11,1,0.205,2,0
71,12,1,0.62,2,0
71,13,0,0.51,2,0
71,14,1,0.372,2,1
71,15,0,0.438,1,2
71,16,1,0.284,1,0
71,17,1,0.361,1,0
71,18,1,0.362,2,1
71,19,1,0.211,1,0
71,20,1,0.494,1,2
71,21,0,0.63,1,2
71,22,0,0.584,1,0
71,23,1,0.379,2,0
71,24,1,0.43,1,0
71,25,1,0.424,1,2
72,0,1,0.752,2,2
72,1,0,0.639,1,2
72,2,0,0.563,2,2
72,3,0,0.501,3,1
72,4,0,0.824,3,3
72,5,0,0.741,1,0
72,6,1,0.986,3,2
72,7,0,0.583,2,1
72,8,0,0.805,1,0
72,9,0,0.501,3,2
72,10,1,0.862,2,3
72,11,0,0.944,2,1
72,12,1,0.892,3,0
72,13,0,0.827,3,2
72,14,0,0.812,2,1
72,15,0,0.717,2,2
72,16,1,0.611,1,2
72,17,0,0.502,1,0
72,18,1,0.628,1,3
72,19,0,0.841,1,1
72,20,0,0.893,2,3
72,21,1,0.915,1,0
72,22,0,0.568,3,2
72,23,0,0.936,2,2
73,0,1,0.412,1,0
73,1,0,0.644,1,0
73,2,0,0.621,2,2
73,3,0,0.286,1,1
73,4,1,0.594,1,1
73,5,1,0.581,1,0
73,6,1,0.353,1,1
73,7,1,0.422,1,0
73,8,1,0.361,2,1
73,9,0,0.364,2,1
73,10,1,0.329,1,2
73,11,0,0.311,2,0
73,12,0,0.432,2,1
73,13,0,0.409,1,1
73,14,0,0.407,2,0
73,15,1,0.215,1,2
73,16,0,0.459,2,0
73,17,1,0.442,1,0
73,18,1,0.542,2,1
73,19,0,0.457,1,1
73,20,0,0.652,2,1
73,21,0,0.218,2,0
73,22,0,0.49,1,1
74,0,0,0.229,1,2
74,1,1,0.286,2,1
74,2,0,0.66,2,0
74,3,1,0.533,2,0
74,4,1,0.538,1,1
74,5,0,0.269,1,0
74,6,1,0.427,1,2
74,7,0,0.677,1,0
74,8,0,0.589,1,0
74,9,1,0.275,2,2
74,10,1,0.285,2,0
74,11,0,0.428,1,1
74,12,1,0.293,1,2
74,13,1,0.7,2,0
74,14,0,0.469,1,0
74,15,0,0.37,1,1
74,16,1,0.398,2,1
74,17,0,0.301,2,1
74,18,1,0.225,1,0
74,19,1,0.664,1,0
74,20,0,0.595,2,1
74,21,0,0.392,2,1
74,22,0,0.255,2,0
74,23,1,0.47,1,0
74,24,1,0.254,2,0
74,25,0,0.495,2,0
74,26,0,0.289,2,0
74,27,1,0.475,2,0
75,0,0,0.893,1,0
75,1,0,0.579,1,0
75,2,0,0.538,2,0
75,3,1,0.805,1,3
75,4,0,0.592,1,1
75,5,0,0.824,2,1
75,6,0,0.516,1,3
75,7,1,0.66,2,3
75,8,0,0.95,3,0
75,9,0,0.858,2,3
76,0,0,0.651,1,1
76,1,1,0.617,2,0
76,2,0,0.655,2,2
76,3,1,0.588,2,1
76,4,0,0.87,2,2
76,5,0,0.669,2,3
76,6,0,0.676,1,2
76,7,0,0.642,1,2
76,8,0,1.0,1,3
76,9,0,0.652,1,3
76,10,0,0.597,2,3
76,11,1,0.806,2,0
76,12,1,0.819,2,1
76,13,1,0.94,2,2
76,14,0,0.94,2,0
77,0,0,0.628,2,1
77,1,0,0.783,1,3
77,2,0,0.97,3,1
77,3,0,0.884,3,2
77,4,1,0.96,1,1
77,5,0,0.8,2,1
77,6,0,0.902,2,2
77,7,0,0.953,2,0
77,8,1,0.548,2,2
77,9,0,0.69,2,0
77,10,0,0.691,2,0
77,11,1,0.606,1,2
77,12,0,0.511,2,3
77,13,0,0.887,3,2
77,14,0,0.554,2,0
77,15,0,0.904,2,1
77,16,0,0.774,3,2
77,17,0,0.927,1,2
77,18,0,0.858,3,2
77,19,0,0.568,1,2
78,0,1,0.346,1,0
78,1,1,0.332,2,0
78,2,1,0.166,1,0
78,3,1,0.152,2,0
78,4,0,0.14,1,0
78,5,0,0.202,1,0
78,6,1,0.3,1,0
78,7,1,0.334,2,1
78,8,0,0.115,1,0
78,9,1,0.191,2,0
78,10,1,0.279,2,1
78,11,1,0.108,2,1
78,12,0,0.307,1,0
78,13,1,0.171,1,0
78,14,0,0.171,2,0
78,15,1,0.327,1,0
78,16,1,0.146,1,0
78,17,1,0.225,1,0
78,18,1,0.1,2,0
78,19,1,0.148,1,0
78,20,0,0.059,1,0
78,21,1,0.131,2,0
78,22,1,0.162,1,0
78,23,1,0.241,1,0
78,24,1,0.205,1,0
78,25,1,0.224,1,0
78,26,1,0.104,1,0
78,27,1,0.213,1,1
79,0,1,0.492,1,1
79,1,1,0.394,2,0
79,2,0,0.392,2,0
79,3,0,0.681,2,1
79,4,1,0.653,1,1
79,5,1,0.226,1,0
79,6,1,0.495,1,2
79,7,0,0.316,1,1
79,8,1,0.268,1,0
79,9,0,0.598,2,1
79,10,0,0.235,2,1
79,11,0,0.204,2,1
79,12,0,0.59,1,2
79,13,0,0.205,2,1
79,14,0,0.285,2,0
79,15,1,0.516,2,0
79,16,1,0.513,2,1
79,17,1,0.634,1,1
79,18,0,0.411,2,0
80,0,1,0.238,2,0
80,1,1,0.431,2,1
80,2,0,0.252,2,0
80,3,0,0.229,1,2
80,4,1,0.419,2,1
80,5,0,0.513,2,1
80,6,1,0.325,1,0
80,7,1,0.53,1,0
80,8,0,0.594,2,1
80,9,0,0.475,2,2
80,10,1,0.58,1,0
80,11,1,0.375,1,0
80,12,1,0.581,2,0
80,13,0,0.45,2,2
80,14,0,0.623,1,1
80,15,0,0.582,1,0
80,16,1,0.317,1,0
80,17,1,0.694,1,1
80,18,1,0.326,1,0
80,19,1,0.457,1,1
80,20,1,0.295,2,2
80,21,1,0.623,2,0
80,22,1,0.243,1,2
80,23,1,0.357,2,0
80,24,1,0.529,1,2
80,25,1,0.219,1,2
80,26,1,0.323,2,1
80,27,0,0.43,1,0
81,0,1,0.211,2,0
81,1,1,0.362,2,2
81,2,0,0.273,2,0
81,3,1,0.329,1,0
81,4,0,0.644,2,0
81,5,1,0.301,2,1
81,6,0,0.54,2,1
81,7,1,0.458,2,0
81,8,1,0.482,1,0
81,9,1,0.468,2,2
81,10,1,0.502,2,1
81,11,0,0.394,1,2
81,12,0,0.271,1,0
81,13,0,0.282,1,0
81,14,1,0.552,1,0
81,15,1,0.487,1,0
81,16,0,0.489,1,0
81,17,0,0.334,2,2
81,18,1,0.384,2,1
81,19,0,0.358,1,2
81,20,1,0.484,2,0
81,21,0,0.291,1,0
81,22,1,0.616,2,0
81,23,0,0.662,2,0
81,24,1,0.511,2,0
81,25,0,0.409,2,0
81,26,1,0.314,1,0
82,0,0,0.435,1,2
82,1,1,0.29,1,1
82,2,0,0.44,2,2
82,3,1,0.423,2,1
82,4,1,0.446,2,2
82,5,0,0.649,2,2
82,6,1,0.394,1,0
82,7,0,0.49,1,2
82,8,1,0.593,1,0
82,9,1,0.699,2,1
82,10,1,0.553,2,0
82,11,1,0.608,1,2
83,0,1,0.428,1,2
83,1,0,0.619,1,1
83,2,1,0.485,2,1
83,3,0,0.594,1,2
83,4,1,0.696,2,1
83,5,0,0.579,1,1
83,6,0,0.4,2,0
83,7,0,0.278,2,0
83,8,1,0.528,2,0
83,9,0,0.429,1,2
83,10,1,0.416,1,0
83,11,0,0.515,2,1
83,12,0,0.634,2,0
84,0,0,0.071,1,1
84,1,0,0.084,1,0
84,2,1,0.117,1,0
84,3,1,0.192,2,0
84,4,1,0.265,1,1
84,5,1,0.184,1,1
84,6,1,0.265,1,1
84,7,0,0.113,2,1
84,8,0,0.072,1,0
84,9,1,0.245,1,0
84,10,1,0.31,1,0
84,11,1,0.287,1,0
84,12,0,0.217,1,0
84,13,1,0.292,1,0
84,14,1,0.059,1,1
84,15,1,0.259,1,0
84,16,1,0.252,2,1
85,0,0,0.398,2,1
85,1,1,0.687,2,1
85,2,1,0.501,2,1
85,3,1,0.525,1,2
85,4,0,0.603,1,1
85,5,0,0.26,1,0
85,6,1,0.698,1,0
85,7,1,0.254,2,1
85,8,0,0.365,1,2
85,9,0,0.367,2,0
85,10,1,0.605,2,0
85,11,1,0.248,2,1
85,12,0,0.337,1,1
85,13,0,0.442,1,0
85,14,1,0.374,2,1
85,15,0,0.5,2,1
85,16,0,0.436,1,1
85,17,1,0.521,2,2
85,18,1,0.592,1,1
85,19,1,0.359,2,0
85,20,1,0.339,2,0
85,21,1,0.537,2,0
85,22,1,0.281,1,2
85,23,1,0.695,1,0
85,24,1,0.206,2,2
85,25,1,0.288,2,0
85,26,1,0.29,2,1
86,0,1,0.099,2,0
86,1,1,0.134,1,0
86,2,1,0.145,1,0
86,3,1,0.295,1,0
86,4,1,0.328,2,1
86,5,1,0.063,2,0
86,6,1,0.113,2,0
86,7,1,0.179,2,0
86,8,1,0.076,1,0
86,9,1,0.217,2,0
86,10,1,0.151,2,0
86,11,1,0.072,2,0
86,12,1,0.11,1,0
86,13,1,0.31,1,0
86,14,1,0.187,1,0
86,15,1,0.25,1,0
86,16,1,0.12,2,0
86,17,1,0.093,1,1
86,18,1,0.115,1,1
86,19,0,0.112,2,1
86,20,1,0.181,1,0
86,21,1,0.34,1,1
86,22,1,0.21,1,0
86,23,1,0.089,2,0
86,24,1,0.153,1,0
86,25,1,0.249,2,0
86,26,1,0.059,1,0
86,27,0,0.189,1,0
87,0,1,0.279,1,0
87,1,1,0.202,1,0
87,2,1,0.266,2,0
87,3,0,0.171,1,1
87,4,1,0.305,1,1
87,5,1,0.176,1,0
87,6,0,0.192,1,0
87,7,1,0.317,1,1
87,8,1,0.084,1,1
87,9,1,0.333,2,0
87,10,1,0.208,1,0
87,11,1,0.315,1,0
87,12,0,0.061,1,1
87,13,1,0.125,1,1
87,14,1,0.119,1,0
87,15,1,0.233,1,0
87,16,1,0.325,1,1
87,17,1,0.133,1,0
87,18,1,0.188,1,0
87,19,1,0.247,1,1
88,0,1,0.191,2,0
88,1,0,0.182,2,0
88,2,1,0.163,2,0
88,3,1,0.157,1,0
88,4,1,0.228,1,1
88,5,1,0.108,1,1
88,6,1,0.211,1,0
88,7,0,0.133,1,0
88,8,1,0.223,2,0
88,9,0,0.091,1,0
88,10,0,0.073,1,1
88,11,1,0.087,1,0
88,12,1,0.055,1,0
88,13,1,0.234,2,0
88,14,0,0.276,1,0
88,15,1,0.338,1,0
88,16,1,0.327,1,0
88,17,1,0.235,2,0
88,18,0,0.16,1,0
88,19,1,0.166,1,0
88,20,0,0.157,1,0
88,21,1,0.111,1,1
88,22,1,0.341,2,0
88,23,1,0.262,2,1
88,24,1,0.11,2,0
88,25,1,0.316,1,0
88,26,1,0.187,2,0
88,27,0,0.12,2,0
89,0,0,0.575,2,1
89,1,0,0.848,3,1
89,2,0,0.583,1,0
89,3,0,0.968,2,1
89,4,0,0.875,1,2
89,5,0,0.845,2,3
89,6,0,0.728,1,1
89,7,0,0.671,2,1
89,8,1,0.789,1,0
89,9,1,0.745,2,1
89,10,0,0.922,2,1
89,11,1,0.56,1,2
89,12,0,0.945,2,3
89,13,0,0.979,3,0
89,14,0,0.568,2,1
89,15,0,0.638,1,3
89,16,1,0.879,1,3
89,17,1,0.793,3,2
89,18,1,0.768,1,1
89,19,0,0.953,2,3
90,0,0,0.677,2,0
90,1,1,0.321,1,1
90,2,1,0.683,2,2
90,3,0,0.553,1,0
90,4,0,0.601,2,2
90,5,0,0.325,2,2
90,6,0,0.594,2,0
90,7,1,0.353,2,1
90,8,0,0.243,1,0
90,9,1,0.603,1,1
90,10,0,0.567,2,2
90,11,0,0.342,2,2
90,12,0,0.416,1,0
90,13,1,0.285,2,0
90,14,1,0.625,1,0
90,15,0,0.657,1,0
90,16,1,0.284,1,2
90,17,0,0.309,1,2
90,18,1,0.639,2,0
90,19,1,0.613,2,2
90,20,0,0.675,1,0
90,21,1,0.565,1,2
90,22,1,0.455,2,0
91,0,1,0.522,2,2
91,1,1,0.612,2,2
91,2,1,0.447,2,0
91,3,1,0.416,1,2
91,4,0,0.409,2,0
91,5,0,0.611,1,0
91,6,1,0.65,2,0
91,7,1,0.631,2,0
91,8,0,0.62,1,0
91,9,0,0.505,1,0
91,10,0,0.328,2,1
91,11,1,0.508,2,0
91,12,1,0.666,1,1
91,13,1,0.602,1,2
91,14,0,0.652,1,0
91,15,1,0.68,2,2
91,16,0,0.535,1,1
91,17,0,0.284,1,0
91,18,0,0.659,1,0
91,19,0,0.497,2,0
91,20,1,0.237,2,1
91,21,0,0.369,1,0
91,22,1,0.318,1,0
91,23,0,0.516,2,0
92,0,0,0.541,2,1
92,1,0,0.953,2,1
92,2,0,0.871,2,2
92,3,0,0.953,1,0
92,4,1,0.765,2,3
92,5,1,0.96,2,0
92,6,0,0.52,3,1
92,7,0,0.651,1,0
92,8,1,0.658,3,1
92,9,0,0.508,3,3
92,10,0,0.853,3,0
92,11,0,0.595,2,3
92,12,0,0.587,3,0
92,13,1,0.87,2,2
92,14,0,0.942,2,3
92,15,0,0.636,3,2
92,16,1,0.924,3,2
93,0,0,0.694,2,0
93,1,0,0.447,2,0
93,2,1,0.477,2,1
93,3,0,0.61,1,0
93,4,0,0.315,2,1
93,5,0,0.425,1,0
93,6,1,0.382,2,1
93,7,0,0.505,2,0
93,8,1,0.403,1,2
93,9,1,0.481,1,0
93,10,1,0.557,2,2
93,11,1,0.509,1,1
93,12,1,0.253,2,0
93,13,0,0.374,2,0
93,14,1,0.356,1,0
93,15,1,0.382,2,2
93,16,0,0.561,2,2
93,17,1,0.474,2,2
93,18,1,0.502,2,0
93,19,1,0.243,1,1
93,20,1,0.377,2,1
93,21,1,0.495,2,0
93,22,0,0.386,1,1
93,23,1,0.508,2,0
93,24,1,0.27,2,2
94,0,0,0.698,1,0
94,1,1,0.592,1,0
94,2,1,0.328,1,0
94,3,1,0.237,1,0
94,4,1,0.422,2,2
94,5,0,0.316,2,1
94,6,1,0.365,1,2
94,7,0,0.378,1,2
94,8,1,0.381,1,0
94,9,1,0.302,2,2
94,10,0,0.363,1,2
95,0,1,0.175,1,0
95,1,1,0.216,2,0
95,2,0,0.243,1,0
95,3,1,0.294,1,1
95,4,0,0.173,2,0
95,5,1,0.275,2,0
95,6,1,0.128,2,0
95,7,0,0.176,1,0
95,8,1,0.209,1,0
95,9,1,0.1,2,0
95,10,1,0.168,2,0
95,11,0,0.12,1,0
95,12,0,0.244,1,0
95,13,0,0.237,1,0
95,14,1,0.259,1,0
95,15,1,0.182,2,1
95,16,1,0.234,2,0
95,17,1,0.097,1,0
95,18,1,0.333,1,0
95,19,1,0.146,1,1
95,20,1,0.301,1,0
95,21,1,0.266,2,0
95,22,0,0.182,2,0
95,23,1,0.34,1,1
95,24,1,0.192,2,0
95,25,1,0.108,2,0
96,0,0,0.848,2,0
96,1,1,0.678,2,2
96,2,0,0.99,3,1
96,3,0,0.646,2,0
96,4,1,0.782,2,3
96,5,0,0.738,3,3
96,6,1,0.59,3,1
96,7,0,0.561,2,1
96,8,0,0.862,3,2
96,9,0,0.921,2,0
96,10,1,0.601,2,0
96,11,1,0.676,3,1
96,12,0,0.7,2,1
96,13,0,0.817,2,1
96,14,0,0.743,3,3
96,15,0,0.539,3,2
96,16,0,0.696,3,2
96,17,0,0.623,1,2
96,18,0,0.711,3,1
97,0,0,0.547,2,1
97,1,1,0.521,2,0
97,2,0,0.941,2,2
97,3,0,0.989,1,3
97,4,0,0.601,2,3
97,5,1,0.724,3,0
97,6,1,0.717,2,0
97,7,0,0.719,1,0
97,8,0,0.559,3,0
97,9,0,0.532,1,3
97,10,1,0.548,1,0
97,11,1,0.584,3,0
97,12,1,0.585,1,0
97,13,1,0.789,2,1
97,14,1,0.904,1,3
97,15,0,0.945,2,1
97,16,1,0.599,2,1
97,17,0,0.912,2,2
